	area	rooms	bathroom	parking spaces	floor	animal	furniture	hoa	target	property_tax	fire_insurance	city_Belo Horizonte	city_Campinas	city_Porto Alegre	city_Rio de Janeiro	city_São Paulo
6412	90	2	2	2	2	1	0	1230	3640	342	47	0	0	0	0	1
6413	62	2	2	0	1	1	0	0	1300	0	18	1	0	0	0	0
6414	80	2	2	0	6	1	0	650	2500	0	33	0	0	0	1	0
6415	40	1	1	0	0	0	0	0	750	0	12	0	0	0	0	1
6416	65	1	1	0	0	1	0	300	1800	30	24	0	0	0	1	0
6417	300	3	2	1	0	1	0	0	3900	538	59	0	0	0	0	1
6418	340	4	4	3	0	1	0	0	10000	1084	151	0	0	0	0	1
6419	72	2	2	1	6	1	0	1100	5270	334	67	0	0	0	0	1
6420	250	4	3	3	0	0	0	0	13000	950	196	0	0	0	0	1
6421	100	2	2	3	12	0	0	1470	3478	180	45	0	0	0	1	0
6422	45	1	1	1	1	0	1	3000	5520	0	70	0	0	0	0	1
6423	98	3	1	0	1	0	0	240	12750	50	187	0	0	1	0	0
6424	164	3	2	2	0	1	0	0	3200	131	53	1	0	0	0	0
6425	250	3	3	4	0	1	1	250	6500	309	98	0	0	0	0	1
6426	28	1	1	0	3	1	1	609	1189	0	16	0	0	0	1	0
6427	60	2	1	0	11	0	1	600	1650	0	22	0	0	0	1	0
6428	105	3	3	2	4	0	0	1380	2720	417	35	0	0	0	0	1
6429	220	2	4	3	26	0	0	2000	12960	834	165	0	0	0	0	1
6430	250	5	3	1	0	1	0	500	4000	100	61	0	0	0	1	0
6431	171	3	3	1	13	1	0	2395	5100	259	65	0	0	0	0	1
6432	156	4	3	2	4	1	0	1350	3900	600	51	0	0	0	1	0
6433	150	3	5	3	0	1	1	0	4500	189	68	0	0	0	0	1
6434	75	3	2	1	3	1	0	500	1500	50	20	1	0	0	0	0
6435	254	3	5	4	18	1	0	2000	10000	990	127	0	0	0	0	1
6436	68	1	2	1	6	1	1	2304	9000	532	115	0	0	0	0	1
6437	55	2	1	0	5	0	0	337	1528	0	20	0	0	0	0	1
6438	40	1	1	0	10	1	0	200	800	19	12	0	0	1	0	0
6439	230	2	3	1	1	1	1	3000	12000	450	153	0	0	0	0	1
6440	70	2	2	0	3	0	1	400	1995	80	30	0	0	1	0	0
6441	170	4	5	2	0	1	0	0	3700	0	56	0	0	0	0	1
6442	40	1	1	1	1	1	0	402	1050	67	16	0	0	1	0	0
6443	45	1	1	1	1	0	1	3000	5520	0	70	0	0	0	0	1
6444	270	3	4	3	4	1	1	3700	7500	1471	96	0	0	0	0	1
6445	54	2	1	1	10	1	0	320	1500	23	20	0	1	0	0	0
6446	291	4	3	2	0	1	0	0	3300	208	50	0	1	0	0	0
6447	86	2	1	1	1	1	0	200	1310	130	18	1	0	0	0	0
6448	77	2	1	1	5	1	0	886	2200	0	28	0	0	0	0	1
6449	86	3	2	2	10	1	1	550	2900	190	37	0	0	0	0	1
6450	200	3	4	2	4	0	0	2500	2000	275	26	0	1	0	0	0
6451	90	2	2	2	16	0	1	867	4800	203	61	0	0	0	0	1
6452	64	2	2	2	12	1	0	790	3400	161	44	0	0	0	0	1
6453	54	2	1	2	2	1	0	240	1310	30	20	0	0	1	0	0
6454	387	7	5	3	0	1	1	0	6000	394	107	0	0	1	0	0
6455	100	2	3	2	20	0	1	1080	10000	138	127	0	0	0	0	1
6456	50	2	2	1	9	1	0	390	1800	0	23	0	0	0	0	1
6457	520	3	3	4	20	0	0	2224	12000	1133	160	1	0	0	0	0
6458	23	1	1	0	25	1	0	393	2100	59	27	0	0	0	0	1
6459	60	1	1	0	3	1	0	520	1580	0	21	0	0	0	1	0
6460	96	2	1	1	4	0	0	800	3000	0	39	0	0	0	0	1
6461	140	3	1	0	0	1	0	0	2700	167	41	0	0	0	0	1
6462	103	3	2	0	4	1	0	812	2750	200	36	0	0	0	1	0
6463	148	4	4	4	10	1	1	2580	2000	406	26	0	0	0	0	1
6464	172	4	3	1	0	1	0	0	3500	114	53	0	0	0	0	1
6465	93	2	3	2	5	1	0	1006	3200	350	41	0	0	0	0	1
6466	72	2	2	1	4	1	0	690	2300	200	30	0	0	0	0	1
6467	68	2	1	1	1	1	0	400	1500	70	20	0	1	0	0	0
6468	350	4	3	4	0	1	0	0	4000	209	61	0	0	0	0	1
6469	70	2	2	1	1	1	1	950	3500	225	46	0	0	0	1	0
6470	400	5	4	3	0	1	0	2600	6900	1017	104	0	0	0	0	1
6471	38	1	1	0	1	1	0	280	690	9	11	0	0	1	0	0
6472	107	2	2	1	12	0	0	1300	8400	293	107	0	0	0	0	1
6473	38	1	1	0	1	0	0	60	950	0	13	0	0	0	0	1
6474	111	3	2	0	7	1	0	1370	2500	264	32	0	0	0	0	1
6475	140	4	3	2	10	1	0	2000	3800	334	49	0	0	0	0	1
6476	35	1	1	0	0	1	0	0	1150	30	15	0	0	0	0	1
6477	178	3	3	4	12	0	1	2180	15000	850	191	0	0	0	0	1
6478	200	2	2	1	10	1	1	2700	9500	600	121	0	0	0	0	1
6479	33	1	1	0	1	0	0	338	1000	63	13	0	0	0	0	1
6480	90	3	2	1	2	0	0	300	1600	140	22	1	0	0	0	0
6481	65	2	1	0	1	0	0	560	1600	67	21	0	0	0	1	0
6482	320	3	3	8	0	1	0	0	5500	572	83	0	0	0	0	1
6483	68	2	1	0	2	1	0	160	1320	26	20	0	0	1	0	0
6484	180	6	2	3	1	1	0	0	4800	242	71	0	0	1	0	0
6485	50	2	1	1	0	0	0	0	1300	69	20	0	0	0	0	1
6486	137	3	2	1	6	1	0	1480	4700	293	60	0	0	0	0	1
6487	165	3	2	2	8	1	1	1750	6500	779	83	0	0	0	0	1
6488	180	2	2	1	15	1	0	1800	5350	0	68	0	0	0	0	1
6489	220	4	4	3	12	1	0	3600	5100	892	65	0	0	0	0	1
6490	85	2	2	1	1	1	0	541	2800	0	38	1	0	0	0	0
6491	37	1	1	0	8	0	1	700	1400	209	19	0	0	0	1	0
6492	64	2	3	2	2	1	0	400	2750	113	41	0	0	1	0	0
6493	97	2	2	1	7	1	0	1770	4400	334	57	0	0	0	1	0
6494	90	3	2	1	1	1	0	135	1300	115	18	1	0	0	0	0
6495	130	3	2	1	9	1	0	1350	4500	209	58	0	0	0	1	0
6496	128	4	2	1	7	0	0	900	3400	59	44	0	1	0	0	0
6497	58	2	2	1	12	0	1	928	4000	256	51	0	0	0	0	1
6498	76	2	1	1	2	0	0	200	900	0	12	1	0	0	0	0
6499	220	2	4	2	0	1	1	0	6200	1200	94	0	0	0	0	1
6500	40	1	1	0	0	0	0	30	780	17	12	0	0	0	0	1
6501	235	3	4	3	2	1	0	2000	2550	1000	33	0	0	0	0	1
6502	45	1	1	0	9	1	0	285	1100	55	15	1	0	0	0	0
6503	47	2	1	1	4	0	0	580	1100	0	14	0	0	0	0	1
6504	471	5	6	3	0	1	0	0	14000	1297	230	1	0	0	0	0
6505	50	1	1	0	4	1	0	418	520	23	7	0	1	0	0	0
6506	344	3	4	4	16	0	0	3158	15000	1231	200	1	0	0	0	0
6507	38	1	1	1	12	0	1	353	1850	28	24	0	0	0	0	1
6508	42	2	1	0	0	1	0	0	860	13	16	0	0	1	0	0
6509	60	1	1	1	9	1	0	270	1400	101	19	1	0	0	0	0
6510	500	4	6	4	0	1	0	0	13000	2200	196	0	0	0	0	1
6511	49	2	1	1	5	1	0	300	1700	21	22	0	0	0	0	1
6512	48	2	1	1	3	1	0	120	900	96	12	1	0	0	0	0
6513	45	2	1	0	0	0	0	0	1300	109	20	0	0	0	0	1
6514	72	2	2	1	2	1	0	570	1200	60	18	0	0	1	0	0
6515	400	3	2	1	0	1	0	0	1600	258	27	1	0	0	0	0
6516	28	1	1	0	1	0	1	0	1750	0	23	0	0	0	0	1
6517	189	3	2	2	9	1	0	2500	8500	489	110	0	0	0	1	0
6518	160	3	2	0	12	1	0	1239	3900	150	50	0	0	0	0	1
6519	330	4	4	2	21	1	0	1300	15000	1084	110	0	0	0	1	0
6520	200	3	5	4	6	1	0	1970	1720	959	22	0	0	0	0	1
6521	375	4	5	5	1	1	0	4793	15000	2805	191	0	0	0	0	1
6522	68	2	2	1	7	1	1	489	1877	0	24	0	0	0	0	1
6523	70	2	1	1	8	1	0	850	2500	92	32	0	0	0	0	1
6524	110	3	2	0	10	0	1	1260	2950	303	39	0	0	0	1	0
6525	103	3	3	2	7	0	0	1470	5600	330	71	0	0	0	0	1
6526	26	1	1	0	2	0	0	50	1500	59	20	0	0	0	1	0
6527	88	3	2	2	2	0	0	312	1200	109	16	1	0	0	0	0
6528	165	3	4	3	7	1	0	1700	4500	573	58	0	0	0	0	1
6529	80	2	2	0	0	0	0	0	1100	167	17	0	0	0	0	1
6530	90	3	2	2	9	1	0	433	2780	116	41	0	0	1	0	0
6531	380	4	1	2	0	0	0	0	4000	386	61	0	0	0	0	1
6532	174	3	4	2	2	1	0	1936	6000	390	77	0	0	0	0	1
6533	128	4	5	1	0	1	0	0	6800	71	87	0	0	0	0	1
6534	160	3	4	4	2	1	0	2250	2100	480	27	0	0	0	0	1
6535	168	3	2	0	1	1	0	1000	3700	417	48	0	0	0	1	0
6536	100	3	2	2	1	1	1	700	2200	105	28	0	1	0	0	0
6537	69	2	1	1	9	1	1	500	1370	56	18	0	0	0	1	0
6538	300	3	3	0	0	1	1	0	5000	0	82	1	0	0	0	0
6539	163	4	4	0	14	1	0	1005	7500	22	100	1	0	0	0	0
6540	86	3	1	1	5	1	1	1000	2200	116	28	0	0	0	0	1
6541	236	4	3	3	13	1	0	3070	1600	1015	21	0	0	0	0	1
6542	112	3	2	0	7	1	0	1344	3900	271	51	0	0	0	1	0
6543	600	5	5	6	0	1	0	0	12750	1059	192	0	0	0	0	1
6544	256	4	5	4	8	1	0	3900	3000	1167	39	0	1	0	0	0
6545	220	3	4	2	0	0	0	0	3500	276	53	0	0	0	0	1
6546	257	4	4	4	14	0	0	5000	12000	1584	153	0	0	0	0	1
6547	75	3	1	1	4	1	0	280	1500	66	20	1	0	0	0	0
6548	400	3	1	1	0	1	1	0	7650	666	117	0	0	0	1	0
6549	560	4	6	5	0	1	0	0	6550	1700	99	0	0	0	0	1
6550	220	4	4	5	3	0	1	1700	4600	0	59	0	0	0	0	1
6551	70	1	1	1	4	1	0	1065	3500	255	46	0	0	0	1	0
6552	19	1	1	0	1	0	0	0	1200	37	16	1	0	0	0	0
6553	35	1	1	0	0	1	0	0	900	11	14	0	0	0	0	1
6554	70	1	1	1	4	1	0	740	2600	66	33	0	0	0	0	1
6555	40	1	1	0	12	0	1	370	3300	74	42	0	0	0	0	1
6556	37	1	1	0	2	1	0	330	1500	67	22	0	0	1	0	0
6557	180	2	2	1	12	1	0	3400	9000	480	115	0	0	0	0	1
6558	60	1	1	0	2	0	0	600	2300	140	30	0	0	0	1	0
6559	90	3	2	1	9	1	0	700	2050	60	27	0	0	0	1	0
6560	208	4	2	4	0	1	0	0	4500	282	68	0	0	0	0	1
6561	160	3	2	1	11	1	0	1860	4700	275	61	0	0	0	1	0
6562	180	4	2	1	3	1	1	770	3610	248	49	1	0	0	0	0
6563	150	4	3	0	0	1	0	0	3300	800	59	0	0	1	0	0
6564	75	2	1	1	0	1	0	0	1080	80	17	0	1	0	0	0
6565	90	2	2	1	4	1	0	1660	1039	350	14	0	0	0	1	0
6566	170	4	2	2	0	1	0	0	2900	50	44	0	0	0	0	1
6567	193	2	4	4	7	1	0	1948	13000	1323	165	0	0	0	0	1
6568	40	1	1	0	22	1	1	473	2300	39	30	0	0	0	0	1
6569	45	1	1	1	5	1	1	519	3850	209	49	0	0	0	0	1
6570	116	3	4	2	4	1	0	1036	8000	584	102	0	0	0	0	1
6571	67	2	2	1	1	1	1	650	2300	0	30	0	0	0	0	1
6572	40	1	1	0	8	0	1	685	1920	117	25	0	0	0	0	1
6573	140	2	3	1	0	1	0	0	3850	150	58	0	0	0	0	1
6574	52	2	1	1	7	1	0	248	980	77	13	0	1	0	0	0
6575	350	3	4	6	0	1	0	0	3850	834	58	0	0	0	0	1
6576	420	3	4	4	0	0	0	0	6000	417	91	0	0	0	0	1
6577	204	4	4	2	0	1	0	0	3440	100	62	0	0	1	0	0
6578	110	2	2	1	0	1	0	0	2200	192	34	0	0	0	0	1
6579	645	5	8	8	0	1	0	0	15000	2334	226	0	0	0	0	1
6580	260	4	5	5	3	1	0	3428	11000	2441	140	0	0	0	0	1
6581	160	2	1	0	12	0	0	1200	2400	0	31	0	0	0	0	1
6582	50	2	1	0	0	1	0	0	1200	42	19	0	0	0	0	1
6583	40	1	2	0	7	1	0	500	1800	53	24	0	0	0	1	0
6584	60	2	1	0	1	1	1	615	3000	84	39	0	0	0	1	0
6585	30	1	1	0	12	1	0	0	1000	50	13	0	0	0	1	0
6586	75	3	2	0	8	1	0	800	1615	124	12	0	0	0	1	0
6587	78	3	3	1	2	1	0	930	2850	206	37	0	0	0	1	0
6588	140	4	2	2	1	1	0	1000	3500	413	47	1	0	0	0	0
6589	500	3	7	5	14	1	1	1890	7950	900	101	0	1	0	0	0
6590	80	1	1	0	0	1	0	0	971	15	18	0	0	1	0	0
6591	182	3	4	2	0	1	0	164	2900	74	52	0	0	1	0	0
6592	90	2	1	1	0	1	0	0	2735	19	42	0	0	0	0	1
6593	103	3	2	1	2	1	0	1133	1500	137	6	0	0	0	0	1
6594	180	3	2	3	2	1	1	0	5100	250	75	0	0	1	0	0
6595	32	1	1	0	0	0	1	550	1100	0	15	1	0	0	0	0
6596	52	1	1	1	6	1	0	360	750	46	10	0	1	0	0	0
6597	75	4	1	0	2	1	0	800	2200	34	29	0	0	0	1	0
6598	290	4	5	4	0	1	0	0	6000	500	99	1	0	0	0	0
6599	50	1	1	1	6	1	1	750	2000	0	10	0	0	0	1	0
6600	550	5	6	4	0	1	0	0	15000	1119	226	0	0	0	0	1
6601	216	4	4	4	9	1	0	1710	2800	686	36	0	0	0	0	1
6602	444	4	4	5	0	1	1	0	10000	584	151	0	0	0	0	1
6603	69	3	2	1	5	1	0	395	1850	65	28	0	0	1	0	0
6604	76	2	1	2	3	0	1	205	2100	99	28	1	0	0	0	0
6605	180	3	5	3	3	1	0	2900	8100	0	103	0	0	0	0	1
6606	445	3	5	4	0	1	1	3191	15000	1339	226	0	0	0	0	1
6607	156	3	4	3	8	1	0	1600	4200	305	54	0	0	0	0	1
6608	35	1	1	0	0	1	0	0	1100	30	14	0	0	0	0	1
6609	130	3	4	3	7	1	0	1413	2400	597	31	0	0	0	0	1
6610	92	3	2	1	4	1	1	720	3200	75	47	0	0	1	0	0
6611	200	3	2	4	0	1	0	0	8500	407	128	0	0	0	0	1
6612	50	2	1	1	13	1	0	650	1300	4	17	0	0	0	0	1
6613	50	2	1	0	0	0	0	0	850	25	14	1	0	0	0	0
6614	155	3	3	2	2	1	1	2300	12000	700	153	0	0	0	0	1
6615	1000	5	4	3	15	1	0	1255	7000	634	94	1	0	0	0	0
6616	42	1	1	0	8	0	1	900	1920	34	25	0	0	0	1	0
6617	58	2	1	0	13	1	0	389	1480	52	19	0	0	0	0	1
6618	35	1	1	1	6	0	1	581	3365	153	43	0	0	0	0	1
6619	27	1	1	0	1	0	0	0	1167	334	16	1	0	0	0	0
6620	16	1	1	0	1	0	0	0	650	50	9	1	0	0	0	0
6621	94	3	2	1	1	0	1	450	1900	125	26	1	0	0	0	0
6622	83	3	2	1	11	1	0	750	2500	101	37	0	0	1	0	0
6623	360	5	4	4	0	1	0	0	9000	600	148	1	0	0	0	0
6624	360	5	2	2	1	1	0	550	4600	436	62	1	0	0	0	0
6625	430	4	5	5	0	1	0	0	13000	474	196	0	1	0	0	0
6626	29	1	1	0	1	1	0	0	1100	8	15	1	0	0	0	0
6627	120	3	2	0	6	1	0	650	2490	105	33	0	0	0	1	0
6628	50	1	1	1	6	1	0	1205	4500	251	58	0	0	0	0	1
6629	60	2	1	0	0	1	0	0	650	42	12	0	0	1	0	0
6630	45	2	2	0	0	0	0	0	1630	84	25	0	0	0	0	1
6631	250	3	2	2	0	1	0	0	12000	542	183	0	0	0	1	0
6632	200	3	2	2	0	1	1	0	4700	184	71	0	0	0	0	1
6633	70	2	1	1	9	1	0	650	2500	105	33	0	0	0	1	0
6634	48	1	1	0	0	0	0	0	1100	9	17	0	0	0	0	1
6635	70	2	1	1	2	0	0	794	2500	14	32	0	0	0	0	1
6636	73	2	2	1	6	1	1	1072	5000	196	64	0	0	0	0	1
6637	90	2	1	0	1	0	0	500	2700	25	35	0	0	0	0	1
6638	45	1	1	0	1	1	0	50	640	84	10	0	0	1	0	0
6639	80	2	2	2	0	0	0	0	3600	390	55	0	0	0	0	1
6640	106	3	2	2	6	1	0	1400	5520	275	70	0	0	0	0	1
6641	45	2	1	1	3	1	0	286	850	63	12	1	0	0	0	0
6642	315	4	4	2	14	1	0	3500	7450	0	95	0	0	0	0	1
6643	287	3	5	0	16	1	0	3693	12000	1421	153	0	0	0	0	1
6644	230	4	3	2	8	1	0	1900	5500	48	74	1	0	0	0	0
6645	42	1	2	1	6	0	0	690	2500	313700	32	0	0	0	0	1
6646	152	2	2	1	3	1	0	1100	1500	342	20	0	0	0	1	0
6647	75	3	1	2	3	1	0	599	1300	74	17	0	1	0	0	0
6648	94	3	2	2	3	1	0	1000	2000	42	26	0	0	0	0	1
6649	70	2	2	0	5	0	0	410	2100	13	28	0	0	0	1	0
6650	59	2	1	0	15	1	0	542	1750	0	23	0	0	0	0	1
6651	380	4	3	2	12	0	1	5500	15000	1000	191	0	0	0	0	1
6652	217	4	4	3	1	1	0	3800	4910	1417	63	0	0	0	0	1
6653	110	2	1	1	2	1	0	1200	2800	137	36	0	0	0	0	1
6654	38	1	1	0	8	1	0	300	550	70	7	0	1	0	0	0
6655	310	4	5	5	6	1	1	3800	12000	2709	153	0	0	0	0	1
6656	400	3	4	2	0	1	0	0	3150	0	48	0	0	0	0	1
6657	55	2	1	1	4	1	0	250	1500	83	22	0	0	1	0	0
6658	320	3	5	0	10	0	0	4778	6000	2417	77	0	0	0	0	1
6659	75	3	2	2	13	0	0	700	1600	75	21	0	1	0	0	0
6660	235	4	5	3	6	1	0	760	3300	496	44	1	0	0	0	0
6661	434	5	6	0	10	0	1	2629	11000	2192	147	1	0	0	0	0
6662	160	4	4	2	3	0	0	2700	7000	275	89	0	0	0	0	1
6663	108	3	2	2	5	1	0	1100	4348	250	56	0	0	0	0	1
6664	280	5	5	2	1	1	1	4374	12750	929	162	0	0	0	0	1
6665	55	2	1	1	3	1	0	670	680	125	9	0	0	0	1	0
6666	60	2	1	1	1	0	0	800	1500	55	20	0	0	0	1	0
6667	226	4	4	3	4	0	0	3500	10000	1200	127	0	0	0	0	1
6668	58	2	1	1	2	1	0	200	900	0	12	1	0	0	0	0
6669	178	4	3	2	5	1	0	1700	6700	660	85	0	0	0	0	1
6670	40	1	1	0	2	1	1	120	1150	35	17	0	0	1	0	0
6671	205	3	2	4	0	1	0	0	2490	57	38	0	1	0	0	0
6672	112	3	2	3	3	1	0	1251	2500	332	32	0	0	0	0	1
6673	300	4	4	3	13	1	1	1850	15000	1100	200	1	0	0	0	0
6674	140	3	3	2	0	1	0	0	5000	300	76	0	0	0	0	1
6675	113	2	2	2	4	1	0	330	2600	116	35	1	0	0	0	0
6676	96	3	2	2	1	0	0	450	1400	120	19	1	0	0	0	0
6677	55	1	2	1	4	1	1	550	3500	0	45	0	0	0	0	1
6678	180	2	3	3	7	1	1	3300	7600	1025	54	0	0	0	0	1
6679	240	7	3	4	0	1	0	0	6000	834	91	0	0	0	0	1
6680	80	3	4	1	0	1	0	0	3000	0	46	0	0	0	0	1
6681	230	5	3	2	3	1	0	500	2200	249	30	1	0	0	0	0
6682	127	3	2	3	1	1	0	750	3000	317	40	1	0	0	0	0
6683	156	4	4	3	7	1	0	900	6500	369	87	1	0	0	0	0
6684	65	2	1	2	21	1	0	1111	4000	233	51	0	0	0	0	1
6685	88	2	2	2	8	1	1	1000	4500	134	58	0	0	0	0	1
6686	107	3	2	1	0	1	0	0	2000	42	36	0	0	1	0	0
6687	60	2	1	1	2	1	0	550	1200	55	16	0	0	0	1	0
6688	35	1	1	0	1	1	0	230	550	9	9	0	0	1	0	0
6689	243	3	5	1	2	1	0	1788	5556	667	82	0	0	1	0	0
6690	30	1	1	0	0	0	0	0	850	67	13	0	0	0	0	1
6691	45	1	1	1	4	1	0	700	870	46	12	0	1	0	0	0
6692	130	3	2	2	0	1	0	0	3000	167	46	0	0	0	1	0
6693	80	2	2	0	3	1	1	300	2800	0	41	0	0	1	0	0
6694	98	2	2	1	13	1	0	1055	2166	384	28	0	0	0	0	1
6695	15	1	1	0	0	0	1	0	1200	83	16	0	0	0	0	1
6696	57	2	2	1	9	1	0	1080	1800	281	24	0	0	0	1	0
6697	180	4	2	2	3	1	0	1000	2400	109	36	0	0	1	0	0
6698	200	4	4	3	5	1	0	2715	7000	834	89	0	0	0	0	1
6699	70	2	2	1	0	1	0	200	1900	55	29	0	0	0	1	0
6700	350	2	1	0	0	1	0	0	2500	209	38	0	0	0	0	1
6701	64	2	1	0	4	0	1	250	1700	9	25	0	0	1	0	0
6702	40	1	1	0	0	0	0	0	750	0	14	0	0	1	0	0
6703	73	1	1	0	4	1	0	0	700	0	10	1	0	0	0	0
6704	200	3	3	2	8	1	0	2500	12000	834	153	0	0	0	0	1
6705	36	1	1	1	4	1	1	719	1990	119	26	0	0	0	0	1
6706	63	2	1	0	0	1	0	400	850	26	11	0	1	0	0	0
6707	85	2	1	1	6	1	0	750	3500	105	45	0	0	0	0	1
6708	198	5	5	2	1	1	0	1500	3801	554	49	0	0	0	0	1
6709	70	3	1	1	1	1	0	315	940	64	12	0	1	0	0	0
6710	60	2	1	1	12	0	0	285	1000	20	14	1	0	0	0	0
6711	90	4	3	1	2	1	0	150	950	83	13	1	0	0	0	0
6712	98	2	1	0	9	1	0	380	1800	91	27	0	0	1	0	0
6713	103	3	2	2	6	1	0	1150	3000	459	39	0	0	0	0	1
6714	160	2	3	0	0	1	0	0	4300	124	65	0	0	0	0	1
6715	100	3	2	1	8	1	1	1600	4000	184	52	0	0	0	1	0
6716	50	2	1	1	17	1	0	465	1000	0	13	0	0	0	0	1
6717	55	2	1	1	4	1	0	671	1100	0	14	0	0	0	0	1
6718	80	2	2	0	9	0	0	600	2550	46	33	0	0	0	0	1
6719	50	1	1	0	0	1	0	0	690	0	11	0	0	0	0	1
6720	25	1	1	0	3	0	0	328	1900	0	25	0	0	0	1	0
6721	120	2	2	2	0	1	0	100	5500	158	83	0	0	0	0	1
6722	127	3	3	2	1	1	0	804	3800	257	49	0	0	0	0	1
6723	98	3	2	1	9	1	0	1350	5500	200	70	0	0	0	0	1
6724	65	1	1	0	1	0	1	550	3050	25	39	0	0	0	0	1
6725	86	2	2	2	2	1	0	700	1200	8	16	0	0	0	1	0
6726	200	4	3	0	0	0	0	0	15000	834	267	0	0	1	0	0
6727	360	4	5	5	20	1	0	4900	10000	1666	127	0	0	0	0	1
6728	65	2	1	1	2	1	0	330	1410	74	18	0	0	0	0	1
6729	93	1	3	1	4	0	0	1040	3500	33	45	0	0	0	0	1
6730	187	4	5	3	5	1	0	3912	5300	1424	68	0	0	0	0	1
6731	616	5	5	6	0	1	0	0	12500	1103	205	1	0	0	0	0
6732	86	2	2	2	2	1	0	700	1200	8	16	0	0	0	1	0
6733	139	2	2	1	4	1	0	707	4396	153	56	0	0	0	0	1
6734	100	2	2	1	21	0	0	1230	2000	13	26	0	0	0	1	0
6735	285	4	4	4	9	1	0	2750	8000	1750	102	0	0	0	0	1
6736	52	2	1	1	8	1	0	760	3000	145	39	0	0	0	0	1
6737	39	1	1	0	10	1	1	300	2000	0	26	0	0	0	0	1
6738	42	1	2	1	2	1	0	217	1800	42	27	0	0	1	0	0
6739	30	1	1	0	10	1	1	340	1386	34	18	0	0	0	1	0
6740	70	2	1	1	7	1	0	729	900	122	12	0	0	0	1	0
6741	60	1	1	0	2	1	0	70	1200	50	16	0	0	0	0	1
6742	90	2	2	2	7	1	0	1630	3040	322	39	0	0	0	0	1
6743	61	2	1	0	2	1	0	380	850	30	13	0	0	1	0	0
6744	50	1	1	0	8	1	0	320	780	25	12	0	0	1	0	0
6745	48	2	1	1	8	1	0	380	1545	49	20	0	1	0	0	0
6746	27	1	1	0	5	0	0	1405	3500	1	45	0	0	0	0	1
6747	100	3	3	1	4	1	1	1300	2600	300	35	1	0	0	0	0
6748	155	2	1	1	2	1	0	1700	4500	510	58	0	0	0	0	1
6749	230	4	5	0	0	1	1	0	7600	300	115	0	0	0	0	1
6750	47	1	1	1	8	1	0	560	1100	46	14	0	1	0	0	0
6751	55	2	1	1	0	1	0	400	730	24	10	0	1	0	0	0
6752	60	1	1	1	8	1	0	340	1100	1	14	0	1	0	0	0
6753	380	5	6	2	0	1	0	0	4500	125	74	1	0	0	0	0
6754	180	3	2	4	0	0	1	0	11000	667	166	0	0	0	0	1
6755	196	3	4	2	7	1	1	2000	4600	325	68	0	0	1	0	0
6756	70	2	1	0	0	1	0	350	1300	42	19	0	0	1	0	0
6757	227	4	3	3	10	1	1	4000	10000	1700	127	0	0	0	0	1
6758	60	2	1	1	6	1	1	620	2650	63	34	0	0	0	0	1
6759	63	2	2	1	8	1	0	500	1960	6	29	0	0	1	0	0
6760	150	3	3	2	7	1	0	1300	3400	200	44	0	0	0	0	1
6761	144	4	3	2	13	1	0	1357	1750	210	23	0	1	0	0	0
6762	200	2	1	0	0	1	0	0	3000	0	46	0	0	0	1	0
6763	34	2	1	0	10	1	0	300	2200	15	28	0	0	0	0	1
6764	74	2	3	2	24	1	0	450	3200	40	41	0	0	0	0	1
6765	73	3	1	0	2	1	0	415	1800	44	27	0	0	1	0	0
6766	368	4	5	6	1	0	0	4384	8500	2037	108	0	0	0	0	1
6767	160	3	2	1	7	1	0	2305	2300	205	30	0	0	0	1	0
6768	120	4	3	2	4	1	0	0	3250	0	44	1	0	0	0	0
6769	180	4	3	4	6	0	0	1633	12000	695	160	1	0	0	0	0
6770	290	3	3	0	0	1	0	0	6000	276	99	1	0	0	0	0
6771	225	4	3	2	0	1	0	0	3995	132	61	0	0	0	0	1
6772	60	3	1	1	0	0	0	450	1087	67	14	0	1	0	0	0
6773	35	1	1	0	1	0	0	250	1305	0	17	0	0	0	0	1
6774	95	3	2	1	11	1	0	1334	6500	280	83	0	0	0	0	1
6775	260	4	4	0	5	1	0	562	6500	241	87	1	0	0	0	0
6776	260	4	4	4	8	1	0	3150	10000	1163	127	0	0	0	0	1
6777	350	3	2	3	0	1	0	0	15000	834	229	0	0	0	1	0
6778	500	4	4	0	0	1	0	0	6000	467	91	0	0	0	0	1
6779	42	1	1	1	2	1	0	255	2198	0	33	0	0	1	0	0
6780	80	2	1	1	2	1	1	1600	3500	188	45	0	0	0	0	1
6781	100	5	5	2	0	0	0	0	4500	382	68	0	0	0	0	1
6782	110	2	2	2	9	1	0	1090	2300	109	30	0	0	0	0	1
6783	70	1	1	0	0	0	0	0	1520	125	23	0	0	0	0	1
6784	12	1	1	0	0	0	0	0	950	50	13	0	0	0	0	1
6785	62	1	1	1	0	0	0	0	1300	9	20	0	0	0	0	1
6786	90	2	1	1	1	1	0	800	1600	84	21	0	0	0	0	1
6787	220	3	3	2	11	1	0	4500	9000	584	115	0	0	0	0	1
6788	197	3	2	3	3	1	0	1780	7000	425	103	0	0	1	0	0
6789	214	3	2	5	4	1	0	4226	14000	2469	178	0	0	0	0	1
6790	105	3	2	1	2	1	0	1200	1750	147	23	0	0	0	1	0
6791	390	5	5	5	8	0	0	1300	8000	797	107	1	0	0	0	0
6792	390	4	5	4	0	1	1	0	11500	784	173	0	0	0	0	1
6793	105	3	2	1	5	1	0	1350	3700	380	28	0	0	0	1	0
